#HEADER
Analysis
Version,2.0.11,1.04
Filename,myNewSyntheticData.txt
MethodName,Pb 4-5-6-7-8 Daly 10-5-5-5-2 sec.TIMSAM
MethodPath,/TIMSLAB/SyntheticData/methodFiles
IsoWorksMethod,This is synetic data from the TIMSLAB repository
FolderPath,/TIMSLAB/SyntheticData/syndata
Corrected,Yes
BChannels,No
TimeZero,23 March 2023 01:22:04.165

#COLLECTORS
Name,Type,Resistor,Gain,Efficiency,DT
PM,PM,1e+11,1.000000000,1.000000000,30.2000
RS,EM,1e+11,1.000000000,1.000000000,0.0000
L5,F,1e+12,1.000000000,1.000000000,0.0000
L4,F,1e+12,1.000000000,1.000000000,0.0000
L3,F,1e+12,1.000000000,1.000000000,0.0000
L2,F,1e+12,1.000000000,1.000000000,0.0000
Ax,F,1e+12,1.000000000,1.000000000,0.0000
H1,F,1e+12,1.000000000,1.000000000,0.0000
H2,F,1e+12,1.000000000,1.000000000,0.0000
H3,F,1e+12,1.000000000,1.000000000,0.0000
H4,F,1e+12,1.000000000,1.000000000,0.0000

#BASELINES
ID,Block,Cycle,Integ,PeakID,AxMass,Time,PM,RS,L5,L4,L3,L2,Ax,H1,H2,H3,H4
OP1, 2, 1, 37, 204Pb, 203.9000, 574.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 38, 204Pb, 203.9000, 574.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 39, 204Pb, 203.9000, 574.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 40, 204Pb, 203.9000, 574.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 41, 204Pb, 203.9000, 574.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 42, 204Pb, 203.9000, 574.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 43, 204Pb, 203.9000, 574.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 44, 204Pb, 203.9000, 574.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 45, 204Pb, 203.9000, 574.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 46, 204Pb, 203.9000, 575.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 47, 204Pb, 203.9000, 575.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 48, 204Pb, 203.9000, 575.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 49, 204Pb, 203.9000, 575.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 50, 204Pb, 203.9000, 575.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 51, 204Pb, 203.9000, 575.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 52, 204Pb, 203.9000, 575.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 53, 204Pb, 203.9000, 575.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 54, 204Pb, 203.9000, 575.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 55, 204Pb, 203.9000, 575.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 56, 204Pb, 203.9000, 576.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 57, 204Pb, 203.9000, 576.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 58, 204Pb, 203.9000, 576.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 59, 204Pb, 203.9000, 576.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 60, 204Pb, 203.9000, 576.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 61, 204Pb, 203.9000, 576.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 62, 204Pb, 203.9000, 576.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 63, 204Pb, 203.9000, 576.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 64, 204Pb, 203.9000, 576.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 65, 204Pb, 203.9000, 576.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 66, 204Pb, 203.9000, 577.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 67, 204Pb, 203.9000, 577.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 68, 204Pb, 203.9000, 577.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 69, 204Pb, 203.9000, 577.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 70, 204Pb, 203.9000, 577.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 71, 204Pb, 203.9000, 577.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 72, 204Pb, 203.9000, 577.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 73, 204Pb, 203.9000, 577.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 74, 204Pb, 203.9000, 577.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 75, 204Pb, 203.9000, 577.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 76, 204Pb, 203.9000, 578.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 77, 204Pb, 203.9000, 578.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 78, 204Pb, 203.9000, 578.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 79, 204Pb, 203.9000, 578.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 80, 204Pb, 203.9000, 578.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 81, 204Pb, 203.9000, 578.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 82, 204Pb, 203.9000, 578.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 83, 204Pb, 203.9000, 578.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 84, 204Pb, 203.9000, 578.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 85, 204Pb, 203.9000, 578.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 86, 204Pb, 203.9000, 579.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 87, 204Pb, 203.9000, 579.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 88, 204Pb, 203.9000, 579.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 89, 204Pb, 203.9000, 579.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 90, 204Pb, 203.9000, 579.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 91, 204Pb, 203.9000, 579.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 92, 204Pb, 203.9000, 579.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 93, 204Pb, 203.9000, 579.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 94, 204Pb, 203.9000, 579.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 95, 204Pb, 203.9000, 579.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 96, 204Pb, 203.9000, 580.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 97, 204Pb, 203.9000, 580.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 98, 204Pb, 203.9000, 580.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 99, 204Pb, 203.9000, 580.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP1, 2, 1, 100, 204Pb, 203.9000, 580.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 1, 205Pb, 205.0000, 582.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 2, 205Pb, 205.0000, 582.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 3, 205Pb, 205.0000, 582.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 4, 205Pb, 205.0000, 582.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 5, 205Pb, 205.0000, 582.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 6, 205Pb, 205.0000, 582.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 7, 205Pb, 205.0000, 582.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 8, 205Pb, 205.0000, 582.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 9, 205Pb, 205.0000, 582.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 10, 205Pb, 205.0000, 582.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 11, 205Pb, 205.0000, 583.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 12, 205Pb, 205.0000, 583.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 13, 205Pb, 205.0000, 583.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 14, 205Pb, 205.0000, 583.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 15, 205Pb, 205.0000, 583.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 16, 205Pb, 205.0000, 583.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 17, 205Pb, 205.0000, 583.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 18, 205Pb, 205.0000, 583.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 19, 205Pb, 205.0000, 583.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 20, 205Pb, 205.0000, 583.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 21, 205Pb, 205.0000, 584.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 22, 205Pb, 205.0000, 584.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 23, 205Pb, 205.0000, 584.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 24, 205Pb, 205.0000, 584.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 25, 205Pb, 205.0000, 584.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 26, 205Pb, 205.0000, 584.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 27, 205Pb, 205.0000, 584.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 28, 205Pb, 205.0000, 584.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 29, 205Pb, 205.0000, 584.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 30, 205Pb, 205.0000, 584.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 31, 205Pb, 205.0000, 585.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 32, 205Pb, 205.0000, 585.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 33, 205Pb, 205.0000, 585.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 34, 205Pb, 205.0000, 585.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 35, 205Pb, 205.0000, 585.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 36, 205Pb, 205.0000, 585.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 37, 205Pb, 205.0000, 585.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 38, 205Pb, 205.0000, 585.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 39, 205Pb, 205.0000, 585.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 40, 205Pb, 205.0000, 585.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 41, 205Pb, 205.0000, 586.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 42, 205Pb, 205.0000, 586.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 43, 205Pb, 205.0000, 586.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 44, 205Pb, 205.0000, 586.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 45, 205Pb, 205.0000, 586.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 46, 205Pb, 205.0000, 586.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 47, 205Pb, 205.0000, 586.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 48, 205Pb, 205.0000, 586.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 49, 205Pb, 205.0000, 586.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP2, 2, 1, 50, 205Pb, 205.0000, 586.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 1, 206Pb, 206.0000, 588.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 2, 206Pb, 206.0000, 588.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 3, 206Pb, 206.0000, 588.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 4, 206Pb, 206.0000, 588.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 5, 206Pb, 206.0000, 588.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 6, 206Pb, 206.0000, 589.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 7, 206Pb, 206.0000, 589.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 8, 206Pb, 206.0000, 589.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 9, 206Pb, 206.0000, 589.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 10, 206Pb, 206.0000, 589.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 11, 206Pb, 206.0000, 589.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 12, 206Pb, 206.0000, 589.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 13, 206Pb, 206.0000, 589.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 14, 206Pb, 206.0000, 589.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 15, 206Pb, 206.0000, 589.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 16, 206Pb, 206.0000, 590.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 17, 206Pb, 206.0000, 590.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 18, 206Pb, 206.0000, 590.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 19, 206Pb, 206.0000, 590.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 20, 206Pb, 206.0000, 590.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 21, 206Pb, 206.0000, 590.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 22, 206Pb, 206.0000, 590.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 23, 206Pb, 206.0000, 590.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 24, 206Pb, 206.0000, 590.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 25, 206Pb, 206.0000, 590.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 26, 206Pb, 206.0000, 591.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 27, 206Pb, 206.0000, 591.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 28, 206Pb, 206.0000, 591.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 29, 206Pb, 206.0000, 591.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 30, 206Pb, 206.0000, 591.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 31, 206Pb, 206.0000, 591.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 32, 206Pb, 206.0000, 591.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 33, 206Pb, 206.0000, 591.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 34, 206Pb, 206.0000, 591.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 35, 206Pb, 206.0000, 591.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 36, 206Pb, 206.0000, 592.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 37, 206Pb, 206.0000, 592.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 38, 206Pb, 206.0000, 592.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 39, 206Pb, 206.0000, 592.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 40, 206Pb, 206.0000, 592.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 41, 206Pb, 206.0000, 592.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 42, 206Pb, 206.0000, 592.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 43, 206Pb, 206.0000, 592.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 44, 206Pb, 206.0000, 592.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 45, 206Pb, 206.0000, 592.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 46, 206Pb, 206.0000, 593.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 47, 206Pb, 206.0000, 593.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 48, 206Pb, 206.0000, 593.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 49, 206Pb, 206.0000, 593.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP3, 2, 1, 50, 206Pb, 206.0000, 593.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 1, 207Pb, 207.0000, 595.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 2, 207Pb, 207.0000, 595.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 3, 207Pb, 207.0000, 595.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 4, 207Pb, 207.0000, 595.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 5, 207Pb, 207.0000, 595.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 6, 207Pb, 207.0000, 595.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 7, 207Pb, 207.0000, 595.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 8, 207Pb, 207.0000, 595.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 9, 207Pb, 207.0000, 595.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 10, 207Pb, 207.0000, 595.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 11, 207Pb, 207.0000, 596.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 12, 207Pb, 207.0000, 596.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 13, 207Pb, 207.0000, 596.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 14, 207Pb, 207.0000, 596.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 15, 207Pb, 207.0000, 596.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 16, 207Pb, 207.0000, 596.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 17, 207Pb, 207.0000, 596.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 18, 207Pb, 207.0000, 596.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 19, 207Pb, 207.0000, 596.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 20, 207Pb, 207.0000, 596.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 21, 207Pb, 207.0000, 597.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 22, 207Pb, 207.0000, 597.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 23, 207Pb, 207.0000, 597.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 24, 207Pb, 207.0000, 597.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 25, 207Pb, 207.0000, 597.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 26, 207Pb, 207.0000, 597.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 27, 207Pb, 207.0000, 597.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 28, 207Pb, 207.0000, 597.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 29, 207Pb, 207.0000, 597.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 30, 207Pb, 207.0000, 597.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 31, 207Pb, 207.0000, 598.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 32, 207Pb, 207.0000, 598.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 33, 207Pb, 207.0000, 598.2000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 34, 207Pb, 207.0000, 598.3000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 35, 207Pb, 207.0000, 598.4000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 36, 207Pb, 207.0000, 598.5000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 37, 207Pb, 207.0000, 598.6000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 38, 207Pb, 207.0000, 598.7000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 39, 207Pb, 207.0000, 598.8000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 40, 207Pb, 207.0000, 598.9000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 41, 207Pb, 207.0000, 599.0000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
OP4, 2, 1, 42, 207Pb, 207.0000, 599.1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
